5.23	52.8771	3.60234	-0.0470165	0.688021
5.24	52.8767	3.60922	-0.0471067	0.688018
5.25	52.8762	3.6161	-0.0471969	0.688015
5.26	52.8757	3.62298	-0.0472871	0.688012
5.27	52.8753	3.62986	-0.0473772	0.688009
5.28	52.8748	3.63674	-0.0474674	0.688006
5.29	52.8743	3.64362	-0.0475576	0.688004
5.3	52.8738	3.6505	-0.0476478	0.688001
5.31	52.8734	3.65738	-0.047738	0.687998
5.32	52.8729	3.66426	-0.0478282	0.687995
5.33	52.8724	3.67114	-0.0479184	0.687992
5.34	52.8719	3.67802	-0.0480086	0.687989
5.35	52.8714	3.6849	-0.0480988	0.687986
5.36	52.871	3.69178	-0.0481889	0.687983
5.37	52.8705	3.69866	-0.0482791	0.68798
5.38	52.87	3.70554	-0.0483693	0.687977
5.39	52.8695	3.71242	-0.0484595	0.687974
5.4	52.869	3.7193	-0.0485498	0.687971
5.41	52.8685	3.72618	-0.04864	0.687968
5.42	52.8681	3.73306	-0.0487302	0.687965
5.43	52.8676	3.73994	-0.0488204	0.687963
